# F444W  source: SVO FPS id=JWST/NIRCam.F444W
# wavelength[AA] transmission
39699.200 5.027000e-01
39712.700 5.028640e-01
39726.200 5.029810e-01
39739.700 5.030980e-01
39753.200 5.032090e-01
39766.700 5.033200e-01
39780.300 5.040120e-01
39793.800 5.041180e-01
39807.300 5.042150e-01
39820.800 5.043080e-01
39834.300 5.043960e-01
39847.800 5.044810e-01
39861.300 5.045670e-01
39874.800 5.046530e-01
39888.400 5.047320e-01
39901.900 5.048150e-01
39915.400 5.048970e-01
39928.900 5.049750e-01
39942.400 5.050550e-01
39955.900 5.051350e-01
39969.400 5.052120e-01
39982.900 5.052860e-01
39996.500 5.053620e-01
40010.000 5.054260e-01
40023.500 5.054840e-01
40037.000 5.055440e-01
40050.500 5.056030e-01
40064.000 5.056600e-01
40077.500 5.057180e-01
40091.000 5.057790e-01
40104.500 5.058590e-01
40118.100 5.059850e-01
40131.600 5.061150e-01
40145.100 5.062420e-01
40158.600 5.063670e-01
40172.100 5.064930e-01
40185.600 5.069460e-01
40199.100 5.073220e-01
40212.600 5.079470e-01
40226.200 5.080100e-01
40239.700 5.080690e-01
40253.200 5.081310e-01
40266.700 5.081960e-01
40280.200 5.082600e-01
40293.700 5.083240e-01
40307.200 5.083890e-01
40320.700 5.084510e-01
40334.300 5.085100e-01
40347.800 5.085710e-01
40361.300 5.086320e-01
40374.800 5.086910e-01
40388.300 5.087510e-01
40401.800 5.088250e-01
40415.300 5.089570e-01
40428.800 5.090890e-01
40442.400 5.092250e-01
40455.900 5.093610e-01
40469.400 5.094930e-01
40482.900 5.096260e-01
40496.400 5.097590e-01
40509.900 5.098350e-01
40523.400 5.098910e-01
40536.900 5.099490e-01
40550.500 5.100030e-01
40564.000 5.100560e-01
40577.500 5.101100e-01
40591.000 5.101660e-01
40604.500 5.104810e-01
40618.000 5.108570e-01
40631.500 5.109110e-01
40645.000 5.109610e-01
40658.600 5.110060e-01
40672.100 5.110510e-01
40685.600 5.110930e-01
40699.100 5.111270e-01
40712.600 5.112280e-01
40726.100 5.116770e-01
40739.600 5.119960e-01
40753.100 5.120950e-01
40766.700 5.121970e-01
40780.200 5.122960e-01
40793.700 5.123910e-01
40807.200 5.124530e-01
40820.700 5.124800e-01
40834.200 5.125030e-01
40847.700 5.125230e-01
40861.200 5.125460e-01
40874.800 5.125640e-01
40888.300 5.125820e-01
40901.800 5.126030e-01
40915.300 5.126240e-01
40928.800 5.126420e-01
40942.300 5.126630e-01
40955.800 5.126890e-01
40969.300 5.127120e-01
40982.800 5.127370e-01
40996.400 5.127630e-01
41009.900 5.127410e-01
41023.400 5.126970e-01
41036.900 5.130610e-01
41050.400 5.132030e-01
41063.900 5.131610e-01
41077.400 5.131200e-01
41090.900 5.130840e-01
41104.500 5.130690e-01
41118.000 5.130960e-01
41131.500 5.131270e-01
41145.000 5.131600e-01
41158.500 5.131900e-01
41172.000 5.132190e-01
41185.500 5.135640e-01
41199.000 5.138440e-01
41212.600 5.138730e-01
41226.100 5.139020e-01
41239.600 5.139320e-01
41253.100 5.139580e-01
41266.600 5.139830e-01
41280.100 5.140120e-01
41293.600 5.140380e-01
41307.100 5.140250e-01
41320.700 5.139790e-01
41334.200 5.139320e-01
41347.700 5.138770e-01
41361.200 5.138190e-01
41374.700 5.137590e-01
41388.200 5.136940e-01
41401.700 5.136380e-01
41415.200 5.136940e-01
41428.800 5.137480e-01
41442.300 5.137960e-01
41455.800 5.138430e-01
41469.300 5.138890e-01
41482.800 5.145200e-01
41496.300 5.145550e-01
41509.800 5.145390e-01
41523.300 5.145020e-01
41536.900 5.144590e-01
41550.400 5.144090e-01
41563.900 5.143580e-01
41577.400 5.142990e-01
41590.900 5.142350e-01
41604.400 5.144200e-01
41617.900 5.146760e-01
41631.400 5.146090e-01
41645.000 5.145380e-01
41658.500 5.144670e-01
41672.000 5.143920e-01
41685.500 5.143060e-01
41699.000 5.142190e-01
41712.500 5.141340e-01
41726.000 5.140440e-01
41739.500 5.139500e-01
41753.100 5.138540e-01
41766.600 5.137560e-01
41780.100 5.136530e-01
41793.600 5.135490e-01
41807.100 5.134460e-01
41820.600 5.133420e-01
41834.100 5.132350e-01
41847.600 5.131300e-01
41861.100 5.130250e-01
41874.700 5.129170e-01
41888.200 5.128070e-01
41901.700 5.126970e-01
41915.200 5.125800e-01
41928.700 5.124610e-01
41942.200 5.129280e-01
41955.700 5.128110e-01
41969.200 5.126930e-01
41982.800 5.125760e-01
41996.300 5.124640e-01
42009.800 5.123510e-01
42023.300 5.122380e-01
42036.800 5.125120e-01
42050.300 5.125850e-01
42063.800 5.124770e-01
42077.300 5.123700e-01
42090.900 5.122640e-01
42104.400 5.121670e-01
42117.900 5.120800e-01
42131.400 5.119940e-01
42144.900 5.119100e-01
42158.400 5.118290e-01
42171.900 5.117470e-01
42185.400 5.116680e-01
42199.000 5.115920e-01
42212.500 5.115060e-01
42226.000 5.114190e-01
42239.500 5.113350e-01
42253.000 5.112520e-01
42266.500 5.111670e-01
42280.000 5.110790e-01
42293.500 5.109900e-01
42307.100 5.109010e-01
42320.600 5.108080e-01
42334.100 5.107120e-01
42347.600 5.106160e-01
42361.100 5.105200e-01
42374.600 5.104260e-01
42388.100 5.103380e-01
42401.600 5.102560e-01
42415.200 5.101690e-01
42428.700 5.105930e-01
42442.200 5.105950e-01
42455.700 5.105230e-01
42469.200 5.104490e-01
42482.700 5.109380e-01
42496.200 5.108650e-01
42509.700 5.107820e-01
42523.300 5.106930e-01
42536.800 5.106040e-01
42550.300 5.105160e-01
42563.800 5.104290e-01
42577.300 5.103420e-01
42590.800 5.102560e-01
42604.300 5.098670e-01
42617.800 5.088290e-01
42631.400 5.077900e-01
42644.900 5.067530e-01
42658.400 5.057130e-01
42671.900 5.046690e-01
42685.400 5.036220e-01
42698.900 5.025740e-01
42712.400 5.010820e-01
42725.900 4.995490e-01
42739.500 4.980150e-01
42753.000 4.964830e-01
42766.500 4.949490e-01
42780.000 4.934160e-01
42793.500 4.918850e-01
42807.000 4.923190e-01
42820.500 4.945690e-01
42834.000 4.968170e-01
42847.500 4.990630e-01
42861.100 5.013050e-01
42874.600 5.035420e-01
42888.100 5.057760e-01
42901.600 5.077400e-01
42915.100 5.077020e-01
42928.600 5.076620e-01
42942.100 5.083050e-01
42955.600 5.087230e-01
42969.200 5.086840e-01
42982.700 5.086450e-01
42996.200 5.086070e-01
43009.700 5.085110e-01
43023.200 5.083900e-01
43036.700 5.082670e-01
43050.200 5.081440e-01
43063.700 5.080210e-01
43077.300 5.078960e-01
43090.800 5.077700e-01
43104.300 5.076430e-01
43117.800 5.075140e-01
43131.300 5.073830e-01
43144.800 5.072530e-01
43158.300 5.071240e-01
43171.800 5.069950e-01
43185.400 5.068640e-01
43198.900 5.067320e-01
43212.400 5.066150e-01
43225.900 5.064970e-01
43239.400 5.063770e-01
43252.900 5.062560e-01
43266.400 5.061340e-01
43279.900 5.060110e-01
43293.500 5.058850e-01
43307.000 5.057550e-01
43320.500 5.056210e-01
43334.000 5.054850e-01
43347.500 5.053480e-01
43361.000 5.052120e-01
43374.500 5.050750e-01
43388.000 5.049380e-01
43401.600 5.047970e-01
43415.100 5.046540e-01
43428.600 5.045080e-01
43442.100 5.043580e-01
43455.600 5.045150e-01
43469.100 5.046030e-01
43482.600 5.044400e-01
43496.100 5.042610e-01
43509.700 5.040750e-01
43523.200 5.044600e-01
43536.700 5.042660e-01
43550.200 5.040690e-01
43563.700 5.038670e-01
43577.200 5.036610e-01
43590.700 5.034500e-01
43604.200 5.032370e-01
43617.800 5.030280e-01
43631.300 5.028140e-01
43644.800 5.025930e-01
43658.300 5.023650e-01
43671.800 5.021310e-01
43685.300 5.018920e-01
43698.800 5.016480e-01
43712.300 5.013950e-01
43725.800 5.011370e-01
43739.400 5.008740e-01
43752.900 5.006070e-01
43766.400 5.003350e-01
43779.900 5.000600e-01
43793.400 4.997800e-01
43806.900 4.995030e-01
43820.400 4.992250e-01
43833.900 4.989440e-01
43847.500 4.986610e-01
43861.000 4.983760e-01
43874.500 4.980880e-01
43888.000 4.978010e-01
43901.500 4.975120e-01
43915.000 4.972210e-01
43928.500 4.969310e-01
43942.000 4.966430e-01
43955.600 4.963570e-01
43969.100 4.961030e-01
43982.600 4.958660e-01
43996.100 4.956310e-01
44009.600 4.953990e-01
44023.100 4.951670e-01
44036.600 4.949400e-01
44050.100 4.947230e-01
44063.700 4.950380e-01
44077.200 4.948220e-01
44090.700 4.946130e-01
44104.200 4.944080e-01
44117.700 4.942090e-01
44131.200 4.940840e-01
44144.700 4.943910e-01
44158.200 4.942090e-01
44171.800 4.940330e-01
44185.300 4.938620e-01
44198.800 4.936940e-01
44212.300 4.935330e-01
44225.800 4.933760e-01
44239.300 4.932240e-01
44252.800 4.930760e-01
44266.300 4.929330e-01
44279.900 4.927930e-01
44293.400 4.926590e-01
44306.900 4.925230e-01
44320.400 4.923880e-01
44333.900 4.922550e-01
44347.400 4.921280e-01
44360.900 4.920030e-01
44374.400 4.918810e-01
44388.000 4.917630e-01
44401.500 4.916470e-01
44415.000 4.915400e-01
44428.500 4.914350e-01
44442.000 4.913290e-01
44455.500 4.912050e-01
44469.000 4.910840e-01
44482.500 4.909610e-01
44496.100 4.908410e-01
44509.600 4.907170e-01
44523.100 4.905940e-01
44536.600 4.904690e-01
44550.100 4.903450e-01
44563.600 4.902200e-01
44577.100 4.900950e-01
44590.600 4.899700e-01
44604.100 4.898450e-01
44617.700 4.897240e-01
44631.200 4.896020e-01
44644.700 4.894800e-01
44658.200 4.893560e-01
44671.700 4.892320e-01
44685.200 4.891060e-01
44698.700 4.889790e-01
44712.200 4.888490e-01
44725.800 4.887170e-01
44739.300 4.885850e-01
44752.800 4.884500e-01
44766.300 4.886500e-01
44779.800 4.887080e-01
44793.300 4.885670e-01
44806.800 4.884220e-01
44820.300 4.882750e-01
44833.900 4.881230e-01
44847.400 4.883800e-01
44860.900 4.883690e-01
44874.400 4.882100e-01
44887.900 4.880480e-01
44901.400 4.878840e-01
44914.900 4.877140e-01
44928.400 4.875400e-01
44942.000 4.873620e-01
44955.500 4.871720e-01
44969.000 4.869800e-01
44982.500 4.867820e-01
44996.000 4.865820e-01
45009.500 4.863840e-01
45023.000 4.861870e-01
45036.500 4.859840e-01
45050.100 4.857760e-01
45063.600 4.855660e-01
45077.100 4.853510e-01
45090.600 4.851320e-01
45104.100 4.849070e-01
45117.600 4.846790e-01
45131.100 4.844470e-01
45144.600 4.842120e-01
45158.200 4.839730e-01
45171.700 4.837300e-01
45185.200 4.834850e-01
45198.700 4.832360e-01
45212.200 4.829860e-01
45225.700 4.827300e-01
45239.200 4.824740e-01
45252.700 4.822120e-01
45266.300 4.819460e-01
45279.800 4.816750e-01
45293.300 4.814010e-01
45306.800 4.811230e-01
45320.300 4.808380e-01
45333.800 4.805520e-01
45347.300 4.802630e-01
45360.800 4.799760e-01
45374.400 4.796850e-01
45387.900 4.793930e-01
45401.400 4.790990e-01
45414.900 4.788050e-01
45428.400 4.785100e-01
45441.900 4.782100e-01
45455.400 4.779080e-01
45468.900 4.776020e-01
45482.500 4.772980e-01
45496.000 4.769910e-01
45509.500 4.766890e-01
45523.000 4.763900e-01
45536.500 4.760920e-01
45550.000 4.757950e-01
45563.500 4.754970e-01
45577.000 4.752020e-01
45590.500 4.749080e-01
45604.100 4.746150e-01
45617.600 4.747120e-01
45631.100 4.745420e-01
45644.600 4.742490e-01
45658.100 4.739570e-01
45671.600 4.736660e-01
45685.100 4.733730e-01
45698.600 4.730860e-01
45712.200 4.729120e-01
45725.700 4.730430e-01
45739.200 4.727510e-01
45752.700 4.724620e-01
45766.200 4.721740e-01
45779.700 4.718850e-01
45793.200 4.715970e-01
45806.700 4.713080e-01
45820.300 4.710230e-01
45833.800 4.707360e-01
45847.300 4.704480e-01
45860.800 4.701580e-01
45874.300 4.698660e-01
45887.800 4.695730e-01
45901.300 4.692730e-01
45914.800 4.689650e-01
45928.400 4.686550e-01
45941.900 4.683450e-01
45955.400 4.680310e-01
45968.900 4.677130e-01
45982.400 4.673920e-01
45995.900 4.670700e-01
46009.400 4.667460e-01
46022.900 4.664150e-01
46036.500 4.660810e-01
46050.000 4.657430e-01
46063.500 4.654000e-01
46077.000 4.650500e-01
46090.500 4.646920e-01
46104.000 4.643490e-01
46117.500 4.640490e-01
46131.000 4.637410e-01
46144.600 4.634240e-01
46158.100 4.631020e-01
46171.600 4.627760e-01
46185.100 4.624450e-01
46198.600 4.621090e-01
46212.100 4.617000e-01
46225.600 4.612800e-01
46239.100 4.608550e-01
46252.700 4.604220e-01
46266.200 4.599820e-01
46279.700 4.595360e-01
46293.200 4.590860e-01
46306.700 4.586300e-01
46320.200 4.581690e-01
46333.700 4.577000e-01
46347.200 4.572290e-01
46360.800 4.567530e-01
46374.300 4.562700e-01
46387.800 4.557820e-01
46401.300 4.552910e-01
46414.800 4.548000e-01
46428.300 4.543050e-01
46441.800 4.538060e-01
46455.300 4.533040e-01
46468.800 4.528010e-01
46482.400 4.522980e-01
46495.900 4.517900e-01
46509.400 4.512780e-01
46522.900 4.512560e-01
46536.400 4.507390e-01
46549.900 4.502210e-01
46563.400 4.497000e-01
46576.900 4.491820e-01
46590.500 4.486660e-01
46604.000 4.481550e-01
46617.500 4.476490e-01
46631.000 4.471460e-01
46644.500 4.466500e-01
46658.000 4.461580e-01
46671.500 4.456710e-01
46685.000 4.451860e-01
46698.600 4.447080e-01
46712.100 4.442390e-01
46725.600 4.437760e-01
46739.100 4.433190e-01
46752.600 4.428650e-01
46766.100 4.424210e-01
46779.600 4.419840e-01
46793.100 4.415500e-01
46806.700 4.411180e-01
46820.200 4.406890e-01
46833.700 4.402700e-01
46847.200 4.398580e-01
46860.700 4.394540e-01
46874.200 4.390580e-01
46887.700 4.386740e-01
46901.200 4.383020e-01
46914.800 4.379420e-01
46928.300 4.375890e-01
46941.800 4.372460e-01
46955.300 4.369140e-01
46968.800 4.365900e-01
46982.300 4.367670e-01
46995.800 4.364570e-01
47009.300 4.361580e-01
47022.900 4.358690e-01
47036.400 4.355860e-01
47049.900 4.353070e-01
47063.400 4.350380e-01
47076.900 4.347770e-01
47090.400 4.345240e-01
47103.900 4.342930e-01
47117.400 4.341070e-01
47131.000 4.339290e-01
47144.500 4.337580e-01
47158.000 4.335920e-01
47171.500 4.334280e-01
47185.000 4.332670e-01
47198.500 4.331110e-01
47212.000 4.329040e-01
47225.500 4.326910e-01
47239.100 4.324780e-01
47252.600 4.322680e-01
47266.100 4.320610e-01
47279.600 4.318520e-01
47293.100 4.316430e-01
47306.600 4.314330e-01
47320.100 4.312270e-01
47333.600 4.310210e-01
47347.100 4.311480e-01
47360.700 4.310700e-01
47374.200 4.308560e-01
47387.700 4.306420e-01
47401.200 4.304250e-01
47414.700 4.302060e-01
47428.200 4.299820e-01
47441.700 4.297550e-01
47455.200 4.295260e-01
47468.800 4.292900e-01
47482.300 4.290460e-01
47495.800 4.287980e-01
47509.300 4.285460e-01
47522.800 4.282900e-01
47536.300 4.280280e-01
47549.800 4.277580e-01
47563.300 4.274870e-01
47576.900 4.272130e-01
47590.400 4.269350e-01
47603.900 4.266510e-01
47617.400 4.263660e-01
47630.900 4.260620e-01
47644.400 4.257510e-01
47657.900 4.254350e-01
47671.400 4.251120e-01
47685.000 4.247850e-01
47698.500 4.244560e-01
47712.000 4.241230e-01
47725.500 4.237850e-01
47739.000 4.234420e-01
47752.500 4.230990e-01
47766.000 4.227560e-01
47779.500 4.224110e-01
47793.100 4.220640e-01
47806.600 4.217110e-01
47820.100 4.213570e-01
47833.600 4.210060e-01
47847.100 4.206530e-01
47860.600 4.203010e-01
47874.100 4.199490e-01
47887.600 4.196020e-01
47901.200 4.192580e-01
47914.700 4.189160e-01
47928.200 4.185750e-01
47941.700 4.182360e-01
47955.200 4.179030e-01
47968.700 4.175730e-01
47982.200 4.172430e-01
47995.700 4.169150e-01
48009.300 4.165950e-01
48022.800 4.162830e-01
48036.300 4.159730e-01
48049.800 4.156630e-01
48063.300 4.153580e-01
48076.800 4.150580e-01
48090.300 4.152180e-01
48103.800 4.149250e-01
48117.400 4.146270e-01
48130.900 4.143330e-01
48144.400 4.140450e-01
48157.900 4.137610e-01
48171.400 4.134770e-01
48184.900 4.131910e-01
48198.400 4.129090e-01
48211.900 4.126360e-01
48225.500 4.123640e-01
48239.000 4.120890e-01
48252.500 4.118110e-01
48266.000 4.115340e-01
48279.500 4.112580e-01
48293.000 4.109790e-01
48306.500 4.106930e-01
48320.000 4.104010e-01
48333.500 4.101080e-01
48347.100 4.098150e-01
48360.600 4.095150e-01
48374.100 4.092070e-01
48387.600 4.088910e-01
48401.100 4.085700e-01
48414.600 4.082400e-01
48428.100 4.078990e-01
48441.600 4.075450e-01
48455.200 4.071800e-01
48468.700 4.068060e-01
48482.200 4.064210e-01
48495.700 4.060220e-01
48509.200 4.056150e-01
48522.700 4.052000e-01
48536.200 4.047750e-01
48549.700 4.043390e-01
48563.300 4.038860e-01
48576.800 4.034190e-01
48590.300 4.029390e-01
48603.800 4.024480e-01
48617.300 4.019430e-01
48630.800 4.014210e-01
48644.300 4.008850e-01
48657.800 4.003350e-01
48671.400 3.997730e-01
48684.900 3.991970e-01
48698.400 3.986050e-01
48711.900 3.979930e-01
48725.400 3.973700e-01
48738.900 3.967380e-01
48752.400 3.960930e-01
48765.900 3.956930e-01
48779.500 3.952000e-01
48793.000 3.943670e-01
48806.500 3.935240e-01
48820.000 3.926760e-01
48833.500 3.918210e-01
48847.000 3.909590e-01
48860.500 3.900970e-01
48874.000 3.892320e-01
48887.600 3.883640e-01
48901.100 3.874900e-01
48914.600 3.866140e-01
48928.100 3.857390e-01
48941.600 3.848660e-01
48955.100 3.839910e-01
48968.600 3.831150e-01
48982.100 3.822400e-01
48995.700 3.813710e-01
49009.200 3.805050e-01
49022.700 3.796400e-01
49036.200 3.787770e-01
49049.700 3.779200e-01
49063.200 3.770690e-01
49076.700 3.762230e-01
49090.200 3.753790e-01
49103.800 3.745360e-01
49117.300 3.736970e-01
49130.800 3.728620e-01
49144.300 3.720280e-01
49157.800 3.711890e-01
49171.300 3.703460e-01
49184.800 3.694970e-01
49198.300 3.686450e-01
49211.800 3.677800e-01
49225.400 3.669000e-01
49238.900 3.660040e-01
49252.400 3.650920e-01
49265.900 3.641640e-01
49279.400 3.632120e-01
49292.900 3.622340e-01
49306.400 3.612240e-01
49319.900 3.601820e-01
49333.500 3.591090e-01
49347.000 3.579930e-01
49360.500 3.568340e-01
49374.000 3.556200e-01
49387.500 3.543550e-01
49401.000 3.530340e-01
49414.500 3.518250e-01
49428.000 3.505830e-01
49441.600 3.490530e-01
49455.100 3.474530e-01
49468.600 3.457690e-01
49482.100 3.440070e-01
49495.600 3.421540e-01
49509.100 3.402090e-01
49522.600 3.381770e-01
49536.100 3.360450e-01
49549.700 3.338250e-01
49563.200 3.314940e-01
49576.700 3.290670e-01
49590.200 3.265350e-01
49603.700 3.239030e-01
49617.200 3.211730e-01
49630.700 3.183310e-01
49644.200 3.153950e-01
49657.800 3.123490e-01
49671.300 3.092130e-01
49684.800 3.059770e-01
49698.300 3.026460e-01
49711.800 2.992290e-01
49725.300 2.957180e-01
49738.800 2.921340e-01
49752.300 2.884570e-01
49765.900 2.847110e-01
49779.400 2.808850e-01
49792.900 2.769930e-01
49806.400 2.730400e-01
49819.900 2.690250e-01
49833.400 2.649620e-01
49846.900 2.608390e-01
49860.400 2.566840e-01
49874.000 2.524850e-01
49887.500 2.482600e-01
49901.000 2.440060e-01
49914.500 2.397280e-01
49928.000 2.354370e-01
49941.500 2.311300e-01
49955.000 2.268260e-01
49968.500 2.225120e-01
49982.100 2.182050e-01
49995.600 2.139010e-01
50009.100 2.096320e-01
50022.600 2.053890e-01
50036.100 2.011610e-01
50049.600 1.969560e-01
50063.100 1.927690e-01
50076.600 1.886170e-01
50090.100 1.846930e-01
50103.700 1.806010e-01
50117.200 1.765420e-01
50130.700 1.725210e-01
50144.200 1.685420e-01
50157.700 1.646030e-01
50171.200 1.607110e-01
50184.700 1.568600e-01
50198.200 1.530590e-01
50211.800 1.493040e-01
50225.300 1.455990e-01
50238.800 1.419440e-01
50252.300 1.383370e-01
50265.800 1.347800e-01
50279.300 1.312710e-01
50292.800 1.278140e-01
50306.300 1.244030e-01
50319.900 1.210440e-01
50333.400 1.177280e-01
50346.900 1.144600e-01
50360.400 1.112390e-01
50373.900 1.080660e-01
50387.400 1.049390e-01
50400.900 1.018550e-01
50414.400 9.882000e-02
50428.000 9.582690e-02
50441.500 9.288460e-02
50455.000 8.998380e-02
50468.500 8.713050e-02
50482.000 8.432000e-02
50495.500 8.155540e-02
50509.000 7.883640e-02
50522.500 7.616120e-02
50536.100 7.353280e-02
50549.600 7.094560e-02
50563.100 6.840820e-02
50576.600 6.591290e-02
50590.100 6.346800e-02
50603.600 6.106600e-02
50617.100 5.871250e-02
50630.600 5.640640e-02
50644.200 5.416530e-02
50657.700 5.197310e-02
50671.200 4.982810e-02
50684.700 4.773510e-02
50698.200 4.568990e-02
50711.700 4.370050e-02
50725.200 4.176180e-02
50738.700 3.987980e-02
50752.300 3.805030e-02
50765.800 3.627690e-02
50779.300 3.459360e-02
50792.800 3.293230e-02
50806.300 3.132490e-02
50819.800 2.977260e-02
50833.300 2.827730e-02
50846.800 2.683610e-02
50860.400 2.545220e-02
50873.900 2.412220e-02
50887.400 2.284790e-02
50900.900 2.162650e-02
50914.400 2.045890e-02
50927.900 1.934330e-02
50941.400 1.827910e-02
50954.900 1.726520e-02
50968.400 1.629980e-02
50982.000 1.538190e-02
50995.500 1.450960e-02
