# F200W  source: SVO FPS id=JWST/NIRCam.F200W
# wavelength[AA] transmission
17694.000 4.327140e-01
17704.000 4.390990e-01
17714.000 4.445490e-01
17724.000 4.494550e-01
17734.000 4.527110e-01
17744.000 4.551480e-01
17754.000 4.568170e-01
17764.000 4.578960e-01
17774.000 4.589170e-01
17784.000 4.590260e-01
17794.000 4.595050e-01
17804.000 4.597280e-01
17814.000 4.596680e-01
17824.000 4.596290e-01
17834.000 4.599920e-01
17844.000 4.602860e-01
17854.000 4.608350e-01
17864.000 4.610590e-01
17874.000 4.613230e-01
17884.000 4.621420e-01
17894.000 4.625200e-01
17904.000 4.629110e-01
17914.000 4.629960e-01
17924.000 4.628390e-01
17934.000 4.620030e-01
17944.000 4.612350e-01
17954.000 4.601990e-01
17964.000 4.592890e-01
17974.000 4.583050e-01
17984.000 4.569790e-01
17994.000 4.555400e-01
18004.000 4.538340e-01
18014.000 4.525960e-01
18024.000 4.512070e-01
18034.000 4.499530e-01
18044.000 4.484870e-01
18054.000 4.475470e-01
18064.000 4.470290e-01
18074.000 4.472450e-01
18084.000 4.468660e-01
18094.000 4.463180e-01
18104.000 4.461000e-01
18114.000 4.460600e-01
18124.000 4.470810e-01
18134.000 4.478010e-01
18144.000 4.486310e-01
18154.000 4.492330e-01
18164.000 4.505710e-01
18174.000 4.515200e-01
18184.000 4.526620e-01
18194.000 4.536460e-01
18204.000 4.543330e-01
18214.000 4.556840e-01
18224.000 4.574560e-01
18234.000 4.581080e-01
18244.000 4.589740e-01
18254.000 4.599860e-01
18264.000 4.609870e-01
18274.000 4.619630e-01
18284.000 4.624790e-01
18294.000 4.630590e-01
18304.000 4.640580e-01
18314.000 4.647600e-01
18324.000 4.653890e-01
18334.000 4.659370e-01
18344.000 4.661540e-01
18354.000 4.660520e-01
18364.000 4.666550e-01
18374.000 4.669990e-01
18384.000 4.671080e-01
18394.000 4.670390e-01
18404.000 4.674280e-01
18414.000 4.670320e-01
18424.000 4.669080e-01
18434.000 4.669020e-01
18444.000 4.663810e-01
18454.000 4.660930e-01
18464.000 4.654150e-01
18474.000 4.646110e-01
18484.000 4.641400e-01
18494.000 4.638170e-01
18504.000 4.633370e-01
18514.000 4.624430e-01
18524.000 4.619020e-01
18534.000 4.613240e-01
18544.000 4.607240e-01
18554.000 4.603090e-01
18564.000 4.597620e-01
18574.000 4.598050e-01
18584.000 4.594260e-01
18594.000 4.586300e-01
18604.000 4.582500e-01
18614.000 4.575900e-01
18624.000 4.569380e-01
18634.000 4.566830e-01
18644.000 4.566230e-01
18654.000 4.564510e-01
18664.000 4.564400e-01
18674.000 4.563810e-01
18684.000 4.568070e-01
18694.000 4.571520e-01
18704.000 4.577340e-01
18714.000 4.585490e-01
18724.000 4.590840e-01
18734.000 4.602280e-01
18744.000 4.613040e-01
18754.000 4.618530e-01
18764.000 4.622840e-01
18774.000 4.624010e-01
18784.000 4.629760e-01
18794.000 4.634530e-01
18804.000 4.641240e-01
18814.000 4.649510e-01
18824.000 4.655770e-01
18834.000 4.666410e-01
18844.000 4.673330e-01
18854.000 4.676350e-01
18864.000 4.682730e-01
18874.000 4.689320e-01
18884.000 4.694130e-01
18894.000 4.697050e-01
18904.000 4.697590e-01
18914.000 4.699200e-01
18924.000 4.702580e-01
18934.000 4.704990e-01
18944.000 4.709790e-01
18954.000 4.715770e-01
18964.000 4.718490e-01
18974.000 4.720370e-01
18984.000 4.718940e-01
18994.000 4.723300e-01
19004.000 4.723600e-01
19014.000 4.724570e-01
19024.000 4.727800e-01
19034.000 4.736790e-01
19044.000 4.737220e-01
19054.000 4.739990e-01
19064.000 4.744980e-01
19074.000 4.755150e-01
19084.000 4.761290e-01
19094.000 4.759090e-01
19104.000 4.758440e-01
19114.000 4.763520e-01
19124.000 4.772930e-01
19134.000 4.774050e-01
19144.000 4.774590e-01
19154.000 4.772610e-01
19164.000 4.768710e-01
19174.000 4.771350e-01
19184.000 4.769110e-01
19194.000 4.770020e-01
19204.000 4.764420e-01
19214.000 4.761180e-01
19224.000 4.760050e-01
19234.000 4.756160e-01
19244.000 4.754230e-01
19254.000 4.745440e-01
19264.000 4.742430e-01
19274.000 4.744430e-01
19284.000 4.744900e-01
19294.000 4.739900e-01
19304.000 4.736430e-01
19314.000 4.729190e-01
19324.000 4.726700e-01
19334.000 4.722150e-01
19344.000 4.716760e-01
19354.000 4.711580e-01
19364.000 4.708700e-01
19374.000 4.702320e-01
19384.000 4.699530e-01
19394.000 4.697210e-01
19404.000 4.699840e-01
19414.000 4.702920e-01
19424.000 4.705620e-01
19434.000 4.709560e-01
19444.000 4.712690e-01
19454.000 4.720110e-01
19464.000 4.725270e-01
19474.000 4.730250e-01
19484.000 4.734160e-01
19494.000 4.733320e-01
19504.000 4.736000e-01
19514.000 4.738850e-01
19524.000 4.742210e-01
19534.000 4.744210e-01
19544.000 4.744780e-01
19554.000 4.746720e-01
19564.000 4.746980e-01
19574.000 4.745920e-01
19584.000 4.736500e-01
19594.000 4.717170e-01
19604.000 4.710460e-01
19614.000 4.720690e-01
19624.000 4.743320e-01
19634.000 4.753960e-01
19644.000 4.761600e-01
19654.000 4.762490e-01
19664.000 4.761050e-01
19674.000 4.758860e-01
19684.000 4.764010e-01
19694.000 4.768960e-01
19704.000 4.762730e-01
19714.000 4.759770e-01
19724.000 4.761170e-01
19734.000 4.756550e-01
19744.000 4.751200e-01
19754.000 4.750850e-01
19764.000 4.752700e-01
19774.000 4.754240e-01
19784.000 4.753890e-01
19794.000 4.754010e-01
19804.000 4.759630e-01
19814.000 4.766780e-01
19824.000 4.765850e-01
19834.000 4.763620e-01
19844.000 4.767520e-01
19854.000 4.768410e-01
19864.000 4.768380e-01
19874.000 4.772110e-01
19884.000 4.776860e-01
19894.000 4.780820e-01
19904.000 4.781690e-01
19914.000 4.784980e-01
19924.000 4.787120e-01
19934.000 4.791930e-01
19944.000 4.787500e-01
19954.000 4.779870e-01
19964.000 4.767170e-01
19974.000 4.767760e-01
19984.000 4.775130e-01
19994.000 4.782040e-01
20004.000 4.788400e-01
20014.000 4.790130e-01
20024.000 4.791740e-01
20034.000 4.797950e-01
20044.000 4.798440e-01
20054.000 4.793770e-01
20064.000 4.788410e-01
20074.000 4.785540e-01
20084.000 4.781060e-01
20094.000 4.784400e-01
20104.000 4.785770e-01
20114.000 4.781880e-01
20124.000 4.781860e-01
20134.000 4.782740e-01
20144.000 4.785970e-01
20154.000 4.790650e-01
20164.000 4.796640e-01
20174.000 4.800780e-01
20184.000 4.804900e-01
20194.000 4.801270e-01
20204.000 4.805010e-01
20214.000 4.801320e-01
20224.000 4.809320e-01
20234.000 4.821180e-01
20244.000 4.832410e-01
20254.000 4.843360e-01
20264.000 4.850570e-01
20274.000 4.852690e-01
20284.000 4.855930e-01
20294.000 4.861020e-01
20304.000 4.864810e-01
20314.000 4.865830e-01
20324.000 4.869150e-01
20334.000 4.872310e-01
20344.000 4.870810e-01
20354.000 4.868840e-01
20364.000 4.868020e-01
20374.000 4.871600e-01
20384.000 4.873730e-01
20394.000 4.878130e-01
20404.000 4.876190e-01
20414.000 4.865810e-01
20424.000 4.860870e-01
20434.000 4.849380e-01
20444.000 4.839090e-01
20454.000 4.831250e-01
20464.000 4.824760e-01
20474.000 4.819560e-01
20484.000 4.811110e-01
20494.000 4.806290e-01
20504.000 4.802960e-01
20514.000 4.802460e-01
20524.000 4.802470e-01
20534.000 4.798670e-01
20544.000 4.796530e-01
20554.000 4.796790e-01
20564.000 4.794930e-01
20574.000 4.791530e-01
20584.000 4.790310e-01
20594.000 4.791800e-01
20604.000 4.799820e-01
20614.000 4.808800e-01
20624.000 4.812480e-01
20634.000 4.818260e-01
20644.000 4.826670e-01
20654.000 4.831410e-01
20664.000 4.838290e-01
20674.000 4.847530e-01
20684.000 4.858580e-01
20694.000 4.864160e-01
20704.000 4.872720e-01
20714.000 4.886400e-01
20724.000 4.895490e-01
20734.000 4.903720e-01
20744.000 4.911390e-01
20754.000 4.917430e-01
20764.000 4.919060e-01
20774.000 4.919570e-01
20784.000 4.917840e-01
20794.000 4.922280e-01
20804.000 4.926790e-01
20814.000 4.927660e-01
20824.000 4.929250e-01
20834.000 4.930650e-01
20844.000 4.936070e-01
20854.000 4.935400e-01
20864.000 4.931300e-01
20874.000 4.923360e-01
20884.000 4.919090e-01
20894.000 4.912410e-01
20904.000 4.910820e-01
20914.000 4.901610e-01
20924.000 4.891270e-01
20934.000 4.891200e-01
20944.000 4.895880e-01
20954.000 4.895750e-01
20964.000 4.892150e-01
20974.000 4.882370e-01
20984.000 4.875470e-01
20994.000 4.871460e-01
21004.000 4.867200e-01
21014.000 4.865250e-01
21024.000 4.856890e-01
21034.000 4.853440e-01
21044.000 4.856450e-01
21054.000 4.857440e-01
21064.000 4.849450e-01
21074.000 4.842400e-01
21084.000 4.843360e-01
21094.000 4.836150e-01
21104.000 4.833420e-01
21114.000 4.826680e-01
21124.000 4.829300e-01
21134.000 4.822710e-01
21144.000 4.819470e-01
21154.000 4.812550e-01
21164.000 4.813290e-01
21174.000 4.816980e-01
21184.000 4.817860e-01
21194.000 4.814140e-01
21204.000 4.809170e-01
21214.000 4.811820e-01
21224.000 4.813170e-01
21234.000 4.811070e-01
21244.000 4.808670e-01
21254.000 4.805880e-01
21264.000 4.808270e-01
21274.000 4.810660e-01
21284.000 4.803750e-01
21294.000 4.804520e-01
21304.000 4.805170e-01
21314.000 4.806660e-01
21324.000 4.810000e-01
21334.000 4.812880e-01
21344.000 4.817220e-01
21354.000 4.818350e-01
21364.000 4.815620e-01
21374.000 4.821130e-01
21384.000 4.823390e-01
21394.000 4.833190e-01
21404.000 4.841800e-01
21414.000 4.843760e-01
21424.000 4.847050e-01
21434.000 4.850350e-01
21444.000 4.859080e-01
21454.000 4.868740e-01
21464.000 4.869260e-01
21474.000 4.867440e-01
21484.000 4.876210e-01
21494.000 4.886170e-01
21504.000 4.888300e-01
21514.000 4.883830e-01
21524.000 4.883620e-01
21534.000 4.883270e-01
21544.000 4.880170e-01
21554.000 4.872810e-01
21564.000 4.871470e-01
21574.000 4.872430e-01
21584.000 4.867400e-01
21594.000 4.861360e-01
21604.000 4.852760e-01
21614.000 4.848000e-01
21624.000 4.835040e-01
21634.000 4.828560e-01
21644.000 4.824530e-01
21654.000 4.816890e-01
21664.000 4.809550e-01
21674.000 4.799150e-01
21684.000 4.792010e-01
21694.000 4.782540e-01
21704.000 4.774740e-01
21714.000 4.765260e-01
21724.000 4.762490e-01
21734.000 4.756760e-01
21744.000 4.755050e-01
21754.000 4.748260e-01
21764.000 4.748050e-01
21774.000 4.750060e-01
21784.000 4.754190e-01
21794.000 4.748620e-01
21804.000 4.744610e-01
21814.000 4.740200e-01
21824.000 4.740330e-01
21834.000 4.747860e-01
21844.000 4.751870e-01
21854.000 4.761720e-01
21864.000 4.766180e-01
21874.000 4.764330e-01
21884.000 4.767220e-01
21894.000 4.772350e-01
21904.000 4.776690e-01
21914.000 4.783330e-01
21924.000 4.788200e-01
21934.000 4.792960e-01
21944.000 4.800690e-01
21954.000 4.807680e-01
21964.000 4.815050e-01
21974.000 4.827170e-01
21984.000 4.837950e-01
21994.000 4.844290e-01
22004.000 4.848880e-01
22014.000 4.851540e-01
22024.000 4.860090e-01
22034.000 4.862230e-01
22044.000 4.863100e-01
22054.000 4.858380e-01
22064.000 4.849270e-01
22074.000 4.839350e-01
22084.000 4.823810e-01
22094.000 4.801840e-01
22104.000 4.771950e-01
22114.000 4.726570e-01
22124.000 4.674760e-01
22134.000 4.605310e-01
22144.000 4.518430e-01
22154.000 4.419250e-01
22164.000 4.301660e-01
22174.000 4.163910e-01
22184.000 4.012750e-01
22194.000 3.846360e-01
22204.000 3.666080e-01
22214.000 3.472870e-01
22224.000 3.271730e-01
22234.000 3.063090e-01
22244.000 2.849970e-01
22254.000 2.639260e-01
22264.000 2.435450e-01
22274.000 2.243150e-01
22284.000 2.060630e-01
22294.000 1.890470e-01
22304.000 1.734600e-01
22314.000 1.591540e-01
22324.000 1.457330e-01
22334.000 1.330840e-01
22344.000 1.210980e-01
22354.000 1.095750e-01
22364.000 9.893340e-02
22374.000 8.894410e-02
22384.000 7.947330e-02
22394.000 7.082500e-02
22404.000 6.287950e-02
22414.000 5.550560e-02
22424.000 4.890840e-02
22434.000 4.308480e-02
22444.000 3.778430e-02
22454.000 3.304210e-02
22464.000 2.885320e-02
22474.000 2.514260e-02
22484.000 2.188380e-02
22494.000 1.909740e-02
22504.000 1.668310e-02
22514.000 1.454730e-02
22524.000 1.268770e-02
22534.000 1.106450e-02
22544.000 9.630970e-03
22554.000 8.404260e-03
22564.000 7.345390e-03
22574.000 6.422760e-03
22584.000 5.613790e-03
22594.000 4.909830e-03
22604.000 4.282980e-03
22614.000 3.749290e-03
22624.000 3.293530e-03
22634.000 2.896020e-03
22644.000 2.547440e-03
22654.000 2.246510e-03
22664.000 1.979070e-03
22674.000 1.749470e-03
22684.000 1.551120e-03
22694.000 1.378850e-03
22704.000 1.229650e-03
22714.000 1.100740e-03
22724.000 9.837910e-04
22734.000 8.830700e-04
22744.000 7.943710e-04
22754.000 7.180390e-04
22764.000 6.474220e-04
22774.000 5.885500e-04
22784.000 5.355060e-04
22794.000 4.860690e-04
22804.000 4.425600e-04
22814.000 4.058260e-04
22824.000 3.721590e-04
22834.000 3.420400e-04
22844.000 3.134940e-04
22854.000 2.896340e-04
22864.000 2.655720e-04
22874.000 2.446690e-04
22884.000 2.264480e-04
22894.000 2.093460e-04
22904.000 1.925110e-04
22914.000 1.777260e-04
22924.000 1.649340e-04
22934.000 1.516140e-04
22944.000 1.411550e-04
22954.000 1.312510e-04
22964.000 1.221470e-04
22974.000 1.137350e-04
22984.000 1.064390e-04
