# F150W  source: SVO FPS id=JWST/NIRCam.F150W
# wavelength[AA] transmission
14397.900 4.181210e-01
14407.900 4.192600e-01
14417.900 4.184810e-01
14427.900 4.191690e-01
14437.900 4.197580e-01
14447.900 4.202740e-01
14457.900 4.193730e-01
14467.900 4.200940e-01
14477.900 4.198200e-01
14487.900 4.213720e-01
14497.900 4.202540e-01
14507.900 4.201320e-01
14517.900 4.212330e-01
14527.900 4.211280e-01
14537.900 4.195230e-01
14547.900 4.185560e-01
14557.900 4.197720e-01
14567.900 4.186270e-01
14577.900 4.184100e-01
14587.900 4.189170e-01
14597.900 4.180440e-01
14607.900 4.162810e-01
14617.900 4.150920e-01
14627.900 4.147810e-01
14637.900 4.142900e-01
14647.900 4.143980e-01
14657.900 4.144660e-01
14667.900 4.125240e-01
14677.900 4.123190e-01
14687.900 4.123270e-01
14697.900 4.112720e-01
14707.900 4.097550e-01
14717.900 4.094300e-01
14727.900 4.102620e-01
14737.900 4.088430e-01
14747.900 4.106660e-01
14757.900 4.096060e-01
14767.900 4.101580e-01
14777.900 4.103110e-01
14787.900 4.104770e-01
14797.900 4.107320e-01
14807.900 4.102700e-01
14817.900 4.109300e-01
14827.900 4.116500e-01
14837.900 4.115930e-01
14847.900 4.130520e-01
14857.900 4.155800e-01
14867.900 4.147590e-01
14877.900 4.158100e-01
14887.900 4.163240e-01
14897.900 4.169100e-01
14907.900 4.176580e-01
14917.900 4.194720e-01
14927.900 4.198250e-01
14937.900 4.202850e-01
14947.900 4.211160e-01
14957.900 4.224390e-01
14967.900 4.236190e-01
14977.900 4.233860e-01
14987.900 4.244160e-01
14997.900 4.269030e-01
15007.900 4.274150e-01
15017.900 4.274140e-01
15027.900 4.277340e-01
15037.900 4.293090e-01
15047.900 4.297390e-01
15057.900 4.303410e-01
15067.900 4.318870e-01
15077.900 4.319190e-01
15087.900 4.331960e-01
15097.900 4.343120e-01
15107.900 4.350240e-01
15117.900 4.346910e-01
15127.900 4.361420e-01
15137.900 4.366900e-01
15147.900 4.356490e-01
15157.900 4.364590e-01
15167.900 4.366230e-01
15177.900 4.380000e-01
15187.900 4.363690e-01
15197.900 4.375670e-01
15207.900 4.367410e-01
15217.900 4.360050e-01
15227.900 4.381400e-01
15237.900 4.365150e-01
15247.900 4.354950e-01
15257.900 4.361910e-01
15267.900 4.364590e-01
15277.900 4.361010e-01
15287.900 4.354500e-01
15297.900 4.339190e-01
15307.900 4.354200e-01
15317.900 4.344280e-01
15327.900 4.340560e-01
15337.900 4.328130e-01
15347.900 4.333830e-01
15357.900 4.333480e-01
15367.900 4.324810e-01
15377.900 4.336040e-01
15387.900 4.327160e-01
15397.900 4.317180e-01
15407.900 4.315340e-01
15417.900 4.315390e-01
15427.900 4.312840e-01
15437.900 4.317650e-01
15447.900 4.307560e-01
15457.900 4.308210e-01
15467.900 4.309760e-01
15477.900 4.303850e-01
15487.900 4.319000e-01
15497.900 4.295870e-01
15507.900 4.305170e-01
15517.900 4.285520e-01
15527.900 4.298020e-01
15537.900 4.285380e-01
15547.900 4.293920e-01
15557.900 4.274700e-01
15567.900 4.266180e-01
15577.900 4.264040e-01
15587.900 4.263930e-01
15597.900 4.263950e-01
15607.900 4.256310e-01
15617.900 4.264000e-01
15627.900 4.243020e-01
15637.900 4.254800e-01
15647.900 4.251380e-01
15657.900 4.253410e-01
15667.900 4.262570e-01
15677.900 4.263260e-01
15687.900 4.267310e-01
15697.900 4.272260e-01
15707.900 4.274500e-01
15717.900 4.285370e-01
15727.900 4.309450e-01
15737.900 4.300060e-01
15747.900 4.321570e-01
15757.900 4.317510e-01
15767.900 4.340670e-01
15777.900 4.347960e-01
15787.900 4.346110e-01
15797.900 4.364820e-01
15807.900 4.377670e-01
15817.900 4.381720e-01
15827.900 4.392170e-01
15837.900 4.407080e-01
15847.900 4.421390e-01
15857.900 4.425090e-01
15867.900 4.413060e-01
15877.900 4.431070e-01
15887.900 4.424680e-01
15897.900 4.436620e-01
15907.900 4.435980e-01
15917.900 4.448080e-01
15927.900 4.452640e-01
15937.900 4.449170e-01
15947.900 4.443230e-01
15957.900 4.446500e-01
15967.900 4.464570e-01
15977.900 4.460490e-01
15987.900 4.461200e-01
15997.900 4.444490e-01
16007.900 4.471210e-01
16017.900 4.461160e-01
16027.900 4.461910e-01
16037.900 4.458120e-01
16047.900 4.471600e-01
16057.900 4.470930e-01
16067.900 4.472300e-01
16077.900 4.468560e-01
16087.900 4.464710e-01
16097.900 4.469530e-01
16107.900 4.469270e-01
16117.900 4.472380e-01
16127.900 4.460070e-01
16137.900 4.470820e-01
16147.900 4.472490e-01
16157.900 4.477230e-01
16167.900 4.478540e-01
16177.900 4.489520e-01
16187.900 4.458390e-01
16197.900 4.473840e-01
16207.900 4.452670e-01
16217.900 4.470400e-01
16227.900 4.453490e-01
16237.900 4.454440e-01
16247.900 4.448720e-01
16257.900 4.443140e-01
16267.900 4.430650e-01
16277.900 4.443670e-01
16287.900 4.435040e-01
16297.900 4.421730e-01
16307.900 4.424390e-01
16317.900 4.427750e-01
16327.900 4.434600e-01
16337.900 4.424850e-01
16347.900 4.428390e-01
16357.900 4.442290e-01
16367.900 4.439330e-01
16377.900 4.445840e-01
16387.900 4.442950e-01
16397.900 4.456710e-01
16407.900 4.446960e-01
16417.900 4.456630e-01
16427.900 4.455120e-01
16437.900 4.463440e-01
16447.900 4.433590e-01
16457.900 4.465630e-01
16467.900 4.462130e-01
16477.900 4.479690e-01
16487.900 4.471730e-01
16497.900 4.479850e-01
16507.900 4.490350e-01
16517.900 4.493030e-01
16527.900 4.514280e-01
16537.900 4.518750e-01
16547.900 4.517600e-01
16557.900 4.492970e-01
16567.900 4.479520e-01
16577.900 4.446000e-01
16587.900 4.379260e-01
16597.900 4.280650e-01
16607.900 4.168680e-01
16617.900 3.998660e-01
16627.900 3.806680e-01
16637.900 3.554510e-01
16647.900 3.301750e-01
16657.900 3.030560e-01
16667.900 2.735080e-01
16677.900 2.457650e-01
16687.900 2.165490e-01
16697.900 1.884440e-01
16707.900 1.642950e-01
16717.900 1.407510e-01
16727.900 1.205930e-01
16737.900 1.028600e-01
16747.900 8.852660e-02
16757.900 7.736270e-02
16767.900 6.723270e-02
16777.900 5.937640e-02
16787.900 5.157540e-02
16797.900 4.536010e-02
16807.900 3.987100e-02
16817.900 3.573570e-02
16827.900 3.134850e-02
16837.900 2.797130e-02
16847.900 2.441290e-02
16857.900 2.083860e-02
16867.900 1.770460e-02
16877.900 1.491270e-02
16887.900 1.245710e-02
16897.900 1.051180e-02
16907.900 8.844560e-03
16917.900 7.463970e-03
16927.900 6.252300e-03
16937.900 5.303090e-03
16947.900 4.480870e-03
16957.900 3.776140e-03
16967.900 3.228050e-03
16977.900 2.737000e-03
16987.900 2.335450e-03
16997.900 2.002530e-03
17007.900 1.726270e-03
17017.900 1.479080e-03
17027.900 1.278400e-03
17037.900 1.107530e-03
17047.900 9.584600e-04
17057.900 8.373620e-04
17067.900 7.316850e-04
17077.900 6.391230e-04
17087.900 5.604010e-04
17097.900 4.937450e-04
17107.900 4.345610e-04
17117.900 3.833730e-04
17127.900 3.413180e-04
17137.900 3.002900e-04
17147.900 2.690390e-04
17157.900 2.396780e-04
17167.900 2.148880e-04
17177.900 1.917490e-04
17187.900 1.727880e-04
17197.900 1.557350e-04
17207.900 1.406570e-04
17217.900 1.278730e-04
17227.900 1.146710e-04
17237.900 1.047250e-04
